MATERIAL_CODE,MATERIAL_DESC,TYPE,CATEGORY_CODE
5011932,Sunflower oil_FC_RT_VN,ROH1,OPOF0060
5011933,Seafood flavor SA 1879 PI_FC_RT_VN,ROH1,FAFO0020
5011934,Antioxidants for seaweed_FC_RT_KR,ROH1,FASB0020
5011935,Happy Booster_PD_RT_DE,ROH1,FAOT9990
5011936,A)Chives_WL_RF_VN,ROH1,AASV0060
5011937,Blended Phosphate_PD_RT_MY,ROH1,FAIM0060
5011938,Sugar_PD_RT_VN,ROH1,APSG9990
5011939,Yeast Extract Y304_PD_RT_CN,ROH1,FAFO0040
5011940,Hue beef noodle seasoning_DC_RT_VN,ROH1,FAFO0020
5011941,Black pepper powder_PD_RT_VN,ROH1,SPSC0020
5011942,SHRIMP FLAVOR_FC_RT_CN,ROH1,FAFO0010
5011943,White sesame_WL_RT_VN,ROH1,AAMG0040
5011944,White sesame_WL_RT_VN,ROH1,AARI9990
5011945,Bamboo shoot_CN_WL_RT,ROH1,AALV0210
5011946,Anise_WL_RF_VN,ROH1,AAHB0050
5011947,Salty fermented soybean 850G_WL_RT_VN,ROH1,CDDS9990
5011948,Annatto Color_L (Cashew Oil)_FC_RT_KR,ROH1,FACO0010
5011949,Au Lac vegetarian sliced ??beef_FL_RT_VN,ROH1,PSOT0010
5011950,Beef noodle seasoning OCV_DC_RT_VN,ROH1,FAFO0020
5011951,Bich Chi green bean vermicelli_FL_RT_VN,ROH1,OPOT9990
5011952,Amonium carbonat_PD_RT_VN,ROH1,FAFO0020
5011953,C.M.C thickener _ Denmark_PD_RT_FI,ROH1,FAIM0040
5011954,Cholimex Black Sauce_PS_RT_VN,ROH1,CDDS9990
5011955,CJ Orange Bicycle wheat Flour_PD_RT_VN,ROH1,AAGR0010
5011956,Green bean_WL_RF_VN,ROH1,AABN0060
5011957,CT Stabilizer (M2)_PD_RT_VN,ROH1,FASB9990
5011958,HD_T8 . sausage fried mix_PD_RT_VN,ROH1,APGR9990
5011959,IFV ? AL (Interflour) WF_PD_RT_VN,ROH1,APGR0060
5011960,Kreation M. Powder 20CL_PD_RT_TH,ROH1,APST0040
5011961,Kreation M. Powder ES_PD_RT_TH,ROH1,APST0040
5011962,Lory®Tex Flakes Protein SCS 110_FL_RT_NL,ROH1,APBN0010
5011963,Nam Ngu fish sauce 4.8L_FC_RT_VN,ROH1,SPSC9990
5011964,Condensed Milk_JE__RT_VN,ROH1,PSOT0010
5011965,Pho Seasoning_PD_RT_VN,ROH1,PSOT0010
5011966,RBD Palm Olein Oil w. pack_FC_RT_VN,ROH1,OPOF0110
5011967,RS . Sugar_WL_RT_VN,ROH1,APSG9990
5011968,Tai Ky Tapioca Starch_PD_RT_VN,ROH1,APST0080
5011969,TGS3_PD_RT_CN,ROH1,FAFO0070
5011970,Vannamei PD 71_90 (USA Cosco)_WL_FZ_VN,ROH1,SSCR0010
5011971,Vannamei PD 71_90 (USA ASC)_WL_FZ_VN,ROH1,SSCR0010
5011972,Vannamei PD 71_90 (EU)_WL_FZ_VN,ROH1,SSCR0010
5011973,Oyster Oil_FC_RT_VN,ROH1,OPOF9990
5011974,Eggplant_WL_RF_VN,ROH1,AAFV0040
5011975,Soy sauce 50gr/pack_FC_RT_VN,ROH1,CDFM0010
5011976,Galangal Root_WL_RF_VN,ROH1,AARV9990
5011977,Black pepper powder_PD_RT_VN,ROH1,SPSC0020
5011978,Potato_WL_RF_VN,ROH1,AARV0010
5011979,Potato starch (Birkamidon)_PD_RT_PL,ROH1,APST0080
5011980,Licorice_CT_RF_VN,ROH1,AASV9990
5011981,Grated Banana (Canteen)_WL_RF_VN,ROH1,APOT9990
5011982,Shaved Water Spinach_WL_RF_VN,ROH1,AALV0110
5011983,Yambean_WL_RF_VN,ROH1,AARV0020
5011984,Surimi Plus+422_PD_RT_MY,ROH1,FAIM0060
5011985,Turmeric powder_PD_RT_VN,ROH1,AASV9990
5011986,Clened Frog_WL_FZ_VN,ROH1,SPFS9990
5011987,Perilla_WL_RF_VN,ROH1,AAMG0050
5011988,Tough noodle soup_FL_RT_VN,ROH1,OPOT9990
5011989,Crab powder flavor _ BC80312_PD_RT_VN,ROH1,FAFO0020
5011990,Body crab meat (type 1)_FL_FZ_VN,ROH1,LLBF9990
5011991,Body crab meat (type 3)_FL_RF_VN,ROH1,LLBF9990
5011992,Chicken egg_WL_RF_VN,ROH1,LLEG0010
5011993,Chicken egg_WL_RF_VN,ROH1,LLOT0020
5011994,Egg noodles_WL_RT_VN,ROH1,OPOT9990
5011995,Egg white powder_PD_RT_IN,ROH1,LPEG0030
5011996,Sweet Potatoes_WL_RF_VN,ROH1,AARV0030
5011997,Sweet potatoes_WL_RF_VN,ROH1,AARV9990
5011998,Sweet potato type 2_WL_RF_VN,ROH1,AARV0030
5011999,Meat flavor powder BH_150627C_PD_RT_VN,ROH1,FAFO0020
5012000,Meat flavor powder 1T944324_PD_RT_TH,ROH1,FAFO0020
5012001,Coriander_WL_RF_VN,ROH1,AALV0020
5012002,Coriander_WL_RF_VN,ROH1,AALV0020
5012003,Cilantro_WL_RF_VN,ROH1,AALV0020
5012004,Bitter gourd_WL_RF_VN,ROH1,AAFV9990
5012005,Bamboo_WL_RT_VN,ROH1,AAOT9990
5012006,Yambean_WL_RF_VN,ROH1,AARV0020
5012007,Gusto B61 . Structuring Agent_PD_RT_TH,ROH1,FASB9990
5012008,Roasted peanut_WL_RT_VN,ROH1,PSOT0010
5012009,Grillin GB Flavor_PD_RT_US,ROH1,FAFO0020
5012010,Frozen string cheese_CT_FZ_VN,ROH1,LPDA0080
5012011,Noodles soup_WL_RT_VN,ROH1,OPOT9990
5012012,Rice Noodles 500GR_WL_RT_VN,ROH1,OPOT9990
5012013,Noodles MILIKET_WL_RT_VN,ROH1,OPOT9990
5012014,Maggi Oyster Oil_VN_FC_RT,ROH1,FAOT9990
5012015,GLUTEN_PD_RT_CN,ROH1,APBN9990
5012016,Gluten Powder (WP. Roquette_PD_RT_FR,ROH1,APBN9990
5012017,Glycine additive (Korea)_PD_RT_KR,ROH1,FAIM0090
5012018,Rice paper film 20*20_FL_RF_VN,ROH1,APGR0050
5012019,Chinese celery_WL_RF_VN,ROH1,AALV0100
5012020,Cai Lan Cooking Oil_VN_FC_RT,ROH1,OPOF9990
5012021,Potato_WL_RF_VN,ROH1,AARV0010
5012022,Taro_WL_RF_VN,ROH1,AARV0070
5012023,Frozen fillet chicken Skinless_DC_FZ_VN,ROH1,LLCKB010
5012024,Peeled Purple Onion_WL_RF_VN,ROH1,AASV0050
5012025,Peeled Onion_WL_RF_CN,ROH1,AASV0050
5012026,Peeled Green bean_WL_RF_MY,ROH1,AABN0060
5012027,Froze chicken fillet with skin_DC_FZ_VN,ROH1,LLCKB010
5012028,Quang Noodle_CT_RF_VN,ROH1,OPOT9990
5012029,Honey (KG)_FC_RT_VN,ROH1,OPOT0030
5012030,Tamarin Block_DC_RT_VN,ROH1,AAOT9990
5012031,Nano Turmeric powder_PD_RT_VN,ROH1,APOT9990
5012032,Yellow Lemon_WL_RF_ZA,ROH1,AAFR9990
5012033,Peeled Frozen Garlic_WL_FZ_CN,ROH1,AASV0030
5012034,Surimi 400_500up (no white egg)_MI_FZ_VN,ROH1,SSSU0060
5012035,Surimi 100up (no white egg)_MI_FZ_VN,ROH1,SSSU0060
5012036,Froze pork cutting fat_CT_FZ_DE_DK,ROH1,LLPK0040
5012037,Froze pork skin_DC_FZ_VN_RW_VN,ROH1,LLPK0040
5012038,Frozen Corn_WL_FZ_VN,ROH1,AAGR0020
5012039,Frozen Lotus_WL_FZ_VN,ROH1,AARI9990
5012040,Green bean vermicelli_DC_RT_VN,ROH1,OPOT9990
5012041,Green bell pepper_WL_RF_VN,ROH1,AASV0080
5012042,Green zucchini_WL_RF_VN,ROH1,AAFV9990
5012043,Green B Flour 1(CJ_SC Global)_PD_RT_VN,ROH1,AAGR0010
5012044,GreenB Flour1(CJ_SC Global) CVC_PD_RT_VN,ROH1,AAGR0010
5012045,Nui Safaco_PS_RT_VN,ROH1,OPOT9990
5012046,Dai Anise_WL_RF_VN,ROH1,AAHB0050
5012047,Protein flakes 5_7 mm_MI_RT_IN,ROH1,APBN0010
5012048,Da Lat Green Lolo Salad Grab_WL_RF_VN,ROH1,AALV0140
5012049,Leaf mustard_WL_RF_VN,ROH1,AALV0190
5012050,Leaf mustard_WL_RF_VN,ROH1,AALV0110
5012051,King oyster mushroom_WL_RF_VN,ROH1,AAMU9990
5012052,Chick bone_DC_RF_VN,ROH1,LLBF9990
5012053,Fresh carrots_WL_RF_VN,ROH1,AARV0040
5012054,Fresh carrots_WL_RF_VN,ROH1,AARV0040
5012055,Glass noodle_FL_RT_VN,ROH1,OPOT9990
5012056,Pork cutlet_CT_FZ_BR,ROH1,LLPK0120
5012057,Pork Ribs Cutlett_CT_FZ_BR-RW-CA-BZ_IN,ROH1,LLPK0120
5012058,Pork back fat_DC_FZ_PL-BE_DE,ROH1,LLPK0040
5012059,TOFU_FL_RT_VN,ROH1,PSOT0010
5012060,Fry Tofu 100G_110G_FL_RT_VN,ROH1,APFI0020
5012061,Oу?ter Sauce Maggi1.2KG_PS_RT_VN,ROH1,FAOT9990
5012062,Tokboki bread 1kg/bag_FL_RT_VN,ROH1,APGR9990
5012063,Tempe Ragi_PD_RT_ID,ROH1,FAOT9990
5012064,Ground shank_PS_RF_VN,ROH1,LLBF9990
5012065,Rice paper film 5.5_6gr / piece_FL_RF_VN,ROH1,APGR0050
5012066,LAKSA LEAVES_WL_RF_VN,ROH1,AAHB9990
5012067,Red tilapia fish_WL_FZ_VN,ROH1,SSFS9990
5012068,Lemongrass_WL_RF_VN,ROH1,AAHB9990
5012069,Lemongrass canteen_WL_RF_VN,ROH1,AAHB9990
5012070,Amaranth_WL_RF_VN,ROH1,AALV9990
5012071,Onion_WL_RF_VN,ROH1,AASV0020
5012072,pennywort_WL_RF_VN,ROH1,AALV9990
5012073,Noodles in the Canteen_FL_RT_VN,ROH1,PSOT0010
5012074,Elephant Ear Stalk_WL_RF_VN,ROH1,AALV9990
5012075,Fresh lemon in the restaurant_DC_RT_VN,ROH1,AAFR0240
5012076,Rice Paddy Herb_WL_RF_VN,ROH1,AAHB9990
5012077,Vegetarian pork bologna_DC_RT_VN,ROH1,PSOT0010
5012078,Hot chili_WL_RF_VN,ROH1,SPSC0020
5012079,Dry tofu in the restaurant_DC_RT_VN,ROH1,APFI0020
5012080,Water spinach_WL_RF_VN,ROH1,AALV0110
5012081,Spring Onion_WL_RF_VN,ROH1,AASV0020
5012082,Lisa Rice Vinegar_DC_RT_VN,ROH1,CDOT0010
5012083,Garlic powder_PD_RT_VN,ROH1,APSV0010
5012084,Peeled Garlic_WL_RF_VN,ROH1,AASV0030
5012085,Dry bread crumbs 4mm D_E_4_LFX)_DC_RT_VN,ROH1,APGR0060
5012086,Mayonnaise 3Kg_DC_RT_VN,ROH1,CDDS9990
5012087,Mayonaise Aji Mayo 3kg_DC_RT_VN,ROH1,CDDS9990
5012088,White sesame_DC_RT_VN,ROH1,AAMG0040
5012089,Dumplings (Sanh Ky)_DC_RT_VN,ROH1,APGR9990
5012090,Dried Carrots/Dried Carrot_WL_RF_VN,ROH1,AARV0040
5012091,Dried vermicelli_DC_RT_VN,ROH1,OPOT9990
5012092,Dried tonguefish fish _WL_FZ_VN,ROH1,SPFS9990
5012093,Dried salt_DC_RT_VN,ROH1,CDSA9990
5012094,Dried Kohlrabi_WL_RF_VN,ROH1,APOT9990
5012095,Dried soy protein_WL_RT_IN,ROH1,APBN0010
5012096,Dried Parsley _WL_RF_SG,ROH1,AASV9990
5012097,Spicy cheese powder_PD_RT_MY,ROH1,FAFO0020
5012098,SQUASH_WL_RF_VN,ROH1,AAFV9990
5012099,Garlic_WL_RF_CN,ROH1,AASV0030
5012100,Meizan Sesame Oil_FC_RT_VN,ROH1,OPOF9990
5012101,Mixed herbs_WL_RF_VN,ROH1,AAHB9990
5012102,Yardlong bean_WL_RF_VN,ROH1,AABN0060
5012103,Bitter gourd_WL_RF_VN,ROH1,AAFV9990
5012104,Frozen string cheese_CT_FZ_US,ROH1,LPDA0080
5012105,Violet Byc W. Flour KVC KT KVI_VN_PD_RT,ROH1,APGR0110
5012106,Pork cutting legs_CT_FZ_DE-IN-CA_PL,ROH1,LLPK0120
5012107,Mixed herbs (Co.op Cheer)_WL_RF_VN,ROH1,AAHB9990
5012108,Elephant Ear Stalk_WL_RF_VN,ROH1,AALV9990
5012109,Wheat starch_Australia_PD_RT_AU,ROH1,APST0030
5012110,Flour_VN_PD_RT,ROH1,APST0080
5012111,Wheat flour IFV _ 999_PD_RT_VN,ROH1,APGR0060
5012112,Wheat flour IFV _ 999 CVC_PD_RT_VN,ROH1,APGR0060
5012113,Wheat flour IFV _ AL_PD_RT_VN,ROH1,APGR0060
5012114,Cleaned stomach pangasius fish_DC_FZ_VN,ROH1,SPFS9990
5012115,Haft_ grain edamame_CN_FL_FZ,ROH1,AABN0060
5012116,Macaroni_PD_RT_VN,ROH1,OPOT9990
5012117,Chayote_WL_RF_VN,ROH1,AAFV9990
5012118,WHITE Vinegar_FC_RT_VN,ROH1,CDOT0010
5012119,White Radish_WL_RF_VN,ROH1,AARC0010
5012120,Mint leaves_WL_RF_VN,ROH1,AAHB0020
5012121,Black Fungu_WL_RF_VN,ROH1,AAMU9990
5012122,Frozen pork belly meat_DC_FZ_IN-RW-CA_BZ,ROH1,LLPK0110
5012123,Vegetarian Chicken_FL_RT_VN,ROH1,PSOT0010
5012124,Purple B wheat Flour (CJV)_PD_RT_VN,ROH1,AAGR0010
5012125,Purple B W.Flour (CJV) _ KT_PD_RT_VN,ROH1,AAGR0010
5012126,Toasted sesame oil (w. pack)_FC_RT_VN,ROH1,OPOF0070
5012127,Round Pumpkin_WL_RF_VN,ROH1,AAFV0030
5012128,Mustard Green_WL_RF_VN,ROH1,AALV0190
5012129,Broken shrimp_DC_FZ_VN,ROH1,SSCR0010
5012130,Edamame_CN_WL_FZ,ROH1,AABN0060
5012131,Vianco Turmeric Powder_PD_RT_VN,ROH1,AASV9990
5012132,Beetroot_WL_RF_VN,ROH1,AARV9990
5012133,Beetroot_WL_RF_VN,ROH1,AARV9990
5012134,Chicken Wings_DC_FZ_VN,ROH1,LLPK0160
5012135,Red bell pepper_WL_RF_VN,ROH1,AASV0080
5012136,Pork shoulder boneless skinless_DC_FZ_BR,ROH1,LLPK0120
5012137,Frozen chicken legs (1/4)_DC_FZ_US,ROH1,LLCKB040
5012138,Frozen chicken legs (1/4)_DC_FZ_US,ROH1,LLCKB040
5012139,SAFOCO EGG Noodles 400G_FL_RT_VN,ROH1,OPOT9990
5012140,Peanut_WL_RF_VN,ROH1,AABN0090
5012141,Frozen lean pork minced_MI_FZ_DE-RW_BZ,ROH1,LLPK0120
5012142,Boiled bamboo shoots_WL_RF_VN,ROH1,AALV0210
5012143,Boiled Bamboo_CT_FZ_VN,ROH1,AALV0210
5012144,Frozen pork belly meat_DC_FZ_IN-RW-CA_BZ,ROH1,LLPK0110
5012145,LAKSA LEAVES_WL_RF_VN,ROH1,AAHB9990
5012146,Lettuce Fish_WL_RF_VN,ROH1,AALV0140
5012147,GreenBean Sprout_WL_RF_VN,ROH1,AABN0030
5012148,Shrimp powder (flavor)_PD_RT_VN,ROH1,FAFO0020
5012149,A)Bolied broken shrimp_DC_FZ_VN,ROH1,SSCR0010
5012150,Hue shrimp paste_PS_RT_VN,ROH1,SPSC9990
5012151,SALAD CAROL_WL_RF_VN,ROH1,AALV9990
5012152,Ginger_WL_RF_VN,ROH1,AASV0040
5012153,Ginger_WL_RF_VN,ROH1,AASV0040
5012154,Ginger_WL_RF_VN,ROH1,AASV0040
5012155,Pastry skin 15*15cm(7.5_8g)_FL_RF_VN,ROH1,APOT9990
5012156,Fish sauce 30N_FC_RT_VN,ROH1,SPSC9990
5012157,Fish sauce 35N_FC_RT_VN,ROH1,SPSC9990
5012158,Fish sauce 40N_FC_RT_VN,ROH1,SPSC9990
5012159,Chives type 1_WL_RF_VN,ROH1,AASV0060
5012160,ROCK SUGAR_PS_RT_VN,ROH1,APSG9990
5012161,Sugar (Dextrose ? Dongxiao)_PD_RT_CN,ROH1,APSG9990
5012162,Fresh vermicelli size 3_PS_RT_VN,ROH1,OPOT9990
5012163,"Fresh vermicelli , small_FL_RT_VN",ROH1,OPOT9990
5012164,Salt_PD_RT_VN,ROH1,CDSA9990
5012165,Salted lemon_WL_RT_VN,ROH1,CDSA9990
5012166,Salte duck egg_WL_RT_VN,ROH1,LLEG0010
5012167,Sorbitol_FC_RT_TH,ROH1,FASB9990
5012168,Beef bone_DC_FZ_RW,ROH1,LLBF9990
5012169,Beef bone extract_PS_RT_AU,ROH1,LPBF0020
5012170,Frozen Beef Shank_DC_FZ_AU,ROH1,LLBF9990
5012171,Beef flavor YX_90305_PD_RT_VN,ROH1,FAFO0020
5012172,Shortening (LB38) _ Tuong An_PS_RT_VN,ROH1,OPOF0020
5012173,Surimi 300_500up (no STPP)_MI_FZ_VN,ROH1,SSSU0060
5012174,Modified powder (BS.7614)_PD_RT_VN,ROH1,FAIM0040
5012175,Shrimp paste_PS_RT_VN,ROH1,CDDS9990
5012176,CALABASH_WL_RF_VN,ROH1,AAFV9990
5012177,Honey Corn Seasoning_PD_RT_SG,ROH1,FAFO0020
5012178,Rice paper Snack Seaweed25g_FL_RF_VN,ROH1,APGR0050
5012179,Mipoong MSG_PD_RT_ID,ROH1,FAFO0050
5012180,Sweetening ( Stevia GSG 95 ) PD_RT_KR,ROH1,AAHB0030
5012181,Spring Onion_WL_RF_VN,ROH1,AASV0020
5012182,Spring Onion_WL_RF_VN,ROH1,AASV0020
5012183,SQUASH_WL_RF_VN,ROH1,AAFV9990
5012184,Spaghetti Pavoni (400g_pack)_FL_RT_TR,ROH1,OPOT9990
5012185,Water spinach_WL_RF_VN,ROH1,AALV0110
5012186,Spinach_WL_RF_VN,ROH1,AALV0110
5012187,Amaranth_WL_RF_VN,ROH1,AALV9990
5012188,Cinnamon_FL_RT_VN,ROH1,CDSP0030
5012189,Chill ham pork 95CL_DC_RF_VN,ROH1,LLPK9990
5012190,GreenBean Sprout_WL_RF_VN,ROH1,AALV9990
5012191,Boiled bamboo shoots_WL_RF_VN,ROH1,AALV0210
5012192,Sawleaf_WL_RF_VN,ROH1,AALV0020
5012193,Bitter gourd_WL_RF_VN,ROH1,AAFV9990
5012194,shaved banana blossom_WL_RF_VN,ROH1,AAOT9990
5012195,Food coloring (red) PONCEAU 4R_PD_RT_VN,ROH1,FACO0010
5012196,FA Methocel MX Down Chem_PD_RT_US,ROH1,FASB9990
5012197,Food Additives Pearl N97_PD_RT_TH,ROH1,FASB9990
5012198,Acetic Acid (Samsung BP Chem)_FC_RT_KR,ROH1,FAOT9990
5012199,FA Guar Gum (Higum 400F)_PD_RT_IN,ROH1,FAIM0040
5012200,Food Additives I&G (CJ Tide)_PD_RT_ID,ROH1,FAFO0050
5012201,Food additive Indogel SPG_500M_PD_RT_ID,ROH1,FAIM0040
5012202,chicken thigh mushrooms_WL_RF_CN,ROH1,AAMU9990
5012203,King oyster mushroom_WL_RF_VN,ROH1,AAMU9990
5012204,Carrot_WL_RF_VN,ROH1,AARV0040
5012205,Turmeric_WL_RF_VN,ROH1,AAHB9990
5012206,Fresh basa meat_CT_RF_VN,ROH1,SSFS0130
5012207,Enokitake_WL_RF_CN,ROH1,AAMU0100
5012208,GreenBean Sprout_WL_RF_VN,ROH1,AABN0030
5012209,Rice Flour AAA_PD_RT_VN,ROH1,APGR0110
5012210,RICE Noodles_FL_RT_VN,ROH1,OPOT9990
5012211,Aji_mayo sauce_PS_RT_VN,ROH1,CDDS9990
5012212,Aji Ngon Chicken sesioning_WL_RT_VN,ROH1,LPCK0020
5012213,Parro fish fish_WL_FZ_VN,ROH1,SSFS9990
5012214,Ancho unsalted butter_DC_FZ_NZ,ROH1,LPDA0010
5012215,Ancho unsalted butter kg barrel_DC_RF_NZ,ROH1,LPDA0080
5012216,vegetarian beef_FL_RT_VN,ROH1,PSOT0010
5012217,sweet leaf_WL_RF_VN,ROH1,AALV9990
5012218,VEGETABLE SPINACH_WL_RF_VN,ROH1,AALV9990
5012219,Mix lettuce_WL_RF_VN,ROH1,AALV9990
5012220,Round Cabbage_WL_RF_VN,ROH1,AALV0130
5012221,Round Cabbage_WL_RF_VN,ROH1,AALV0130
5012222,Leaf mustard_WL_RF_VN,ROH1,AALV0190
5012223,Purple Onion_WL_RF_VN,ROH1,AASV0050
5012224,Leek_WL_RF_VN,ROH1,AASV0020
5012225,Leek_WL_RF_VN,ROH1,AASV0010
5012226,Fish powder(Ajinomoto Hondashi)_PD_RT_JP,ROH1,FAFO0020
5012227,Lotus_WL_RF_VN,ROH1,AARI9990
5012228,Ottogi glucose syrup 2.4Kg_JE_RT_VN,ROH1,APSG9990
5012229,Ottogi ketchup_PS_RT_VN,ROH1,CDDS0010
5012230,Marjoram_WL_RF_VN,ROH1,AALV0140
5012231,Duck meat headless_DC_RF_VN,ROH1,LLOT0020
5012232,Rice Paddy Herb_WL_RF_VN,ROH1,AAHB9990
5012233,CUCUMBER_WL_RF_VN,ROH1,AAFV0020
5012234,Purple_flyingback squid 10_16cm_DC_FZ_VN,ROH1,SSFS0070
5012235,Squid 10_16cm (IUU)_DC_FZ_VN,ROH1,SSFS0070
5012236,Cuttlefish size 8_12_DC_FZ_VN,ROH1,SSFS0070
5012237,Broken fillet cuttlefish_DC_FZ_VN,ROH1,SSFS0070
5012238,OKRA_WL_RF_VN,ROH1,AAFV9990
5012239,Young corn_WL_RF_VN,ROH1,AAGR0020
5012240,Corn Starch (CJ_ Korea)_PD_RT_KR,ROH1,APST0060
5012241,ONLINE POWDER_PD_RT_VN,ROH1,APSV0040
5012242,Hot chili_WL_RF_VN,ROH1,AACV9990
5012243,Hot chili_WL_RF_VN,ROH1,SPSC0020
5012244,Crushed rock sugar_FL_RT_VN,ROH1,APSG9990
5012245,Coriander_WL_RF_VN,ROH1,AALV0020
5012246,Titanium Dioxide Bleach_PD_RT_CZ,ROH1,FACO0020
5012247,Japanese soy sauce (Kikoman)_FC_RT_SG,ROH1,CDFM0010
5012248,Concentrated Maggi soy sauce_FC_RT_VN,ROH1,CDFM0010
5012249,Dried small hrimp_WL_FZ_VN,ROH1,SSCR0010
5012250,Xanthan gum food additive_PD_RT_CN,ROH1,FAIM0040
5012251,Pine apple_WL_RF_VN,ROH1,AAFR0300
5012252,Whole milk powder New Zealand_PD_RF_NZ,ROH1,LPDA0060
5012253,Abalone mushrooms_WL_RF_VN,ROH1,AAMU9990
5012254,Refined soybean oil (wo. pack)_FC_RT_VN,ROH1,OPOF0090
5012255,Refined soybean oil (with pack)_FC_RT_VN,ROH1,OPOF0090
5012256,REFINED SALT_PD_RT_VN,ROH1,CDSA9990
5012257,Gelatine 250Bloom(Italgelatine)_PD_RT_IT,ROH1,FAIM0040
5012258,Sweet sauce HOISIN LKK_PS_RT_VN,ROH1,CDDS9990
5012259,Bamboo_WL_RF_VN,ROH1,AALV0210
5012260,Bamboo shoot_WL_RT_CN,ROH1,AALV0210
5012261,Bamboo shoot_WL_RT_CN,ROH1,AALV0210
5012262,Thickener Pectin J.M.J (Brazil)_PD_RT_BR,ROH1,FAIM0040
5012263,Basil_WL_RF_VN,ROH1,AAHB0020
5012264,Fresh Rice noodle_FL_RT_VN,ROH1,OPOT9990
5012265,shaved water spinach_WL_RF_VN,ROH1,AALV0110
5012266,Mushroom _WL_RF_VN,ROH1,AAMU9990
5012267,Tea bran_FL_RT_VN,ROH1,OPTE0010
5012268,Fermented tofu_PS_RT_VN,ROH1,PSOT0010
5012269,Coloren Food Additives_PD_RT_VN,ROH1,FACO0010
5012270,Purple yam_WL_RF_VN,ROH1,AARV0020
5012271,Vegetarian oyster sauce_FC_RT_VN,ROH1,FAOT9990
5012272,Vegetarian pork slices_FL_RT_VN,ROH1,PSOT0010
5012273,Vegetarian seasoning_PD_RT_VN,ROH1,PSOT0010
5012274,Vegetarian Pork_PD_RT_VN,ROH1,PSOT0010
5012275,Additive CSGel M_001_PD_RT_VN,ROH1,FAIM0060
5012276,Additive CSGel MS 003CTE_PD_RT_VN,ROH1,FAIM0060
5012277,Maxarome Select Powder AGGL_PD_RT_NL,ROH1,FAFO0070
5012278,TP Soya lecithin _FC_RT_CN,ROH1,FAOT9990
5012279,Blend Baking P. Baker 999 PD_RT_VN,ROH1,FASB0010
5012280,Green chili pepper flavor_FC_RT_ID,ROH1,FAFO0020
5012281,Green chili_WL_RF_VN,ROH1,AACV9990
5012282,Cholimex chili sauce 2.1 kg_PS_RT_VN,ROH1,CDDS9990
5012283,Cholimex chili sauce 5kg_PS_RT_VN,ROH1,CDDS9990
5012284,Cholimex ketchup 2.1 kg_PS_RT_VN,ROH1,CDDS0010
5012285,Cheese flavor ? S2002421_FC_RT_SN,ROH1,FAFO0020
5012286,Chicken Seasoning ?? Dasida WL_RT_CN,ROH1,FAFO0020
5012287,Chicken Flavor 563566 C16 FC_RT_ID,ROH1,LPCK0020
5012288,Chili sauce (no preservatives)._PS_RT_VN,ROH1,CDDS9990
5012289,Chili spice powder_PD_RT_VN,ROH1,FAFO0020
5012290,Needle leaf rice rolls_FL_RT_VN,ROH1,PSOT0010
5012291,Carageenan GPI 520_PD_RT_CA,ROH1,FAIM0040
5012292,Curry powder_PD_RT_VN,ROH1,APOT9990
5012293,Canteen sweet potatoes_WL_RF_VN,ROH1,AARV0030
5012294,Bread soup_FL_RT_VN,ROH1,OPOT9990
5012295,Purple yam_WL_RF_VN,ROH1,AARV0020
5012296,Cashew color powder_PD_RT_VN,ROH1,AASV9990
5012297,Canteen white wine_FC_RT_VN,ROH1,PSOT0010
5012298,Loofah_WL_RF_VN,ROH1,AAFR0100
5012299,CUCUMBER_WL_RF_VN,ROH1,AAFV0020
5012300,Yardlong bean_WL_RF_VN,ROH1,AABN0060
5012301,Bok choy_WL_RF_VN,ROH1,AALV0160
5012302,Color Redbeet 322 WS_FC_RF_IT,ROH1,FACO0010
5012303,Green bean_WL_RF_VN,ROH1,AABN0060
5012304,Coconut cream_FC_RT_VN,ROH1,AAFR9990
5012305,COCONUT COCONUT WATER_FC_RT_VN,ROH1,FACO0010
5012306,Kohlrabi_WL_RF_VN,ROH1,AAFV9990
5012307,Soy Protein CSP _ Wilcon SJ_PD_RT_CN,ROH1,APBN9990
5012308,Soy Protein Powder S110 PD_RT_CN,ROH1,APBN9990
5012309,SOPROTEX N MINCED_PD_RT_KR,ROH1,APBN0010
5012310,Fermented soybean_WL_RT_VN,ROH1,CDFM0030
5012311,Knorr seasoning Pork flavor_PD_RT_VN,ROH1,FAFO0020
5012312,Kreation MB _ Siam MS PD_RT_TH,ROH1,APST0040
5012313,Rice vermicelli large size_FL_RT_VN,ROH1,OPOT9990
5012314,Tamarind canteen_PS_RT_ML,ROH1,AAOT9990
5012315,Than Tai salty oyster sauce_PS_RT_ML,ROH1,CDDS9990
5012316,TasteNrich Master L5 (HI)_PD_RT_ID,ROH1,FAFO0020
5012317,TasteNrich Master U5 (HG)_PD_RT_ID,ROH1,FAFO0020
5012318,Tomato NA_WL_RF_VN,ROH1,AAFR9990
5012319,Tomato ketchup_Conesa_PS_RT_SP,ROH1,CDDS0010
5012320,Tomato ketchup_Heinz_PS_RT_SP,ROH1,CDDS0010
5012321,Whole scad fish cleaned_WL_RF_VN,ROH1,SSFS9990
5012322,Mustard Green_WL_RF_VN,ROH1,AALV0190
5012323,OKRA_WL_RF_VN,ROH1,AAFV9990
5012324,Pickled mustard green_WL_RF_VN,ROH1,AALV0190
5012325,Dried Onion_WL_FZ_VN,ROH1,APSV9990
